agency,year,state,state_abb,population,ORI,ORI9,FIPS_state_code,FIPS_county_code,FIPS_state_county_code,agency_type,group,geographic_division,suburban_agency,mtr_veh_theft_tot_arrests,mtr_veh_theft_tot_adult,mtr_veh_theft_tot_juv,mtr_veh_theft_tot_male,mtr_veh_theft_tot_female,mtr_veh_theft_tot_male_adult,mtr_veh_theft_tot_male_juv,mtr_veh_theft_tot_female_adult,mtr_veh_theft_tot_female_juv,mtr_veh_theft_male_under_10,mtr_veh_theft_male_10_12,mtr_veh_theft_male_13_14,mtr_veh_theft_male_15,mtr_veh_theft_male_16,mtr_veh_theft_male_17,mtr_veh_theft_male_18,mtr_veh_theft_male_19,mtr_veh_theft_male_20,mtr_veh_theft_male_21,mtr_veh_theft_male_22,mtr_veh_theft_male_23,mtr_veh_theft_male_24,mtr_veh_theft_male_25_29,mtr_veh_theft_male_30_34,mtr_veh_theft_male_35_39,mtr_veh_theft_male_40_44,mtr_veh_theft_male_45_49,mtr_veh_theft_male_50_54,mtr_veh_theft_male_55_59,mtr_veh_theft_male_60_64,mtr_veh_theft_male_over_64,mtr_veh_theft_female_under_10,mtr_veh_theft_female_10_12,mtr_veh_theft_female_13_14,mtr_veh_theft_female_15,mtr_veh_theft_female_16,mtr_veh_theft_female_17,mtr_veh_theft_female_18,mtr_veh_theft_female_19,mtr_veh_theft_female_20,mtr_veh_theft_female_21,mtr_veh_theft_female_22,mtr_veh_theft_female_23,mtr_veh_theft_female_24,mtr_veh_theft_female_25_29,mtr_veh_theft_female_30_34,mtr_veh_theft_female_35_39,mtr_veh_theft_female_40_44,mtr_veh_theft_female_45_49,mtr_veh_theft_female_50_54,mtr_veh_theft_female_55_59,mtr_veh_theft_female_60_64,mtr_veh_theft_female_over_64,mtr_veh_theft_adult_white,mtr_veh_theft_adult_black,mtr_veh_theft_adult_asian,mtr_veh_theft_adult_indian,mtr_veh_theft_juv_white,mtr_veh_theft_juv_black,mtr_veh_theft_juv_asian,mtr_veh_theft_juv_indian
Union,1980,South Dakota,SD,10745,SD06300,SD0630000,46,127,46127,sheriffs office,"non-msa cnty 10,000-24,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobridge,1980,South Dakota,SD,4157,SD06401,SD0640100,46,129,46129,local police department,"cities 2,500-9,999",west north central,non-suburban,4,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1
Yankton,1980,South Dakota,SD,6941,SD06600,SD0660000,46,135,46135,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Aurora,1981,South Dakota,SD,3597,SD00100,SD0010000,46,003,46003,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,2,0,2,2,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Beadle,1981,South Dakota,SD,6181,SD00200,SD0020000,46,005,46005,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,2,0,2,2,0,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Huron,1981,South Dakota,SD,12939,SD00201,SD0020100,46,005,46005,local police department,"cities 10,000-24,999",west north central,non-suburban,4,1,3,4,0,1,3,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Bennett,1981,South Dakota,SD,3017,SD00300,SD0030000,46,007,46007,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bon Homme,1981,South Dakota,SD,8023,SD00400,SD0040000,46,009,46009,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookings,1981,South Dakota,SD,9304,SD00500,SD0050000,46,011,46011,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brookings,1981,South Dakota,SD,14846,SD00501,SD0050100,46,011,46011,local police department,"cities 10,000-24,999",west north central,non-suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Brown,1981,South Dakota,SD,10913,SD00600,SD0060000,46,013,46013,sheriffs office,"non-msa cnty 10,000-24,999",west north central,non-suburban,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Aberdeen,1981,South Dakota,SD,25816,SD00601,SD0060100,46,013,46013,local police department,"cities 25,000-49,999",west north central,non-suburban,34,20,14,25,9,13,12,7,12,0,0,3,2,5,2,2,2,0,3,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0,1,1,0,1,0,16,0,0,4,13,0,0,1
Brule,1981,South Dakota,SD,2974,SD00700,SD0070000,46,015,46015,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,5,2,3,5,0,2,3,0,3,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0
Chamberlain,1981,South Dakota,SD,2171,SD00701,SD0070100,46,015,46015,local police department,"cities under 2,500",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Belle Fourche,1981,South Dakota,SD,4668,SD00901,SD0090100,46,019,46019,local police department,"cities 2,500-9,999",west north central,non-suburban,2,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Charles Mix,1981,South Dakota,SD,9648,SD01100,SD0110000,46,023,46023,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,2,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Clark,1981,South Dakota,SD,4866,SD01200,SD0120000,46,025,46025,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clay,1981,South Dakota,SD,3536,SD01300,SD0130000,46,027,46027,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vermillion,1981,South Dakota,SD,10093,SD01301,SD0130100,46,027,46027,local police department,"cities 10,000-24,999",west north central,non-suburban,3,0,3,3,0,0,3,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Codington,1981,South Dakota,SD,5241,SD01400,SD0140000,46,029,46029,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Watertown,1981,South Dakota,SD,15559,SD01401,SD0140100,46,029,46029,local police department,"cities 10,000-24,999",west north central,non-suburban,2,0,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Corson,1981,South Dakota,SD,5101,SD01500,SD0150000,46,031,46031,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Custer,1981,South Dakota,SD,5841,SD01600,SD0160000,46,033,46033,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,4,1,3,4,0,1,3,0,3,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
Mitchell,1981,South Dakota,SD,13852,SD01701,SD0170100,46,035,46035,local police department,"cities 10,000-24,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Day,1981,South Dakota,SD,8068,SD01800,SD0180000,46,037,46037,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Deuel,1981,South Dakota,SD,5246,SD01900,SD0190000,46,039,46039,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edmunds,1981,South Dakota,SD,5150,SD02200,SD0220000,46,045,46045,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fall River,1981,South Dakota,SD,13046,SD02300,SD0230000,46,047,46047,sheriffs office,"non-msa cnty 10,000-24,999",west north central,non-suburban,4,0,4,4,0,0,4,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Hot Springs,1981,South Dakota,SD,4709,SD02302,SD0230200,46,047,46047,local police department,"cities 2,500-9,999",west north central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Faulk,1981,South Dakota,SD,3283,SD02400,SD0240000,46,049,46049,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant,1981,South Dakota,SD,4869,SD02500,SD0250000,46,051,46051,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Milbank,1981,South Dakota,SD,4088,SD02501,SD0250100,46,051,46051,local police department,"cities 2,500-9,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gregory,1981,South Dakota,SD,5951,SD02600,SD0260000,46,053,46053,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haakon,1981,South Dakota,SD,2768,SD02700,SD0270000,46,055,46055,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hand,1981,South Dakota,SD,4933,SD02900,SD0290000,46,059,46059,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hughes,1981,South Dakota,SD,2235,SD03200,SD0320000,46,065,46065,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre,1981,South Dakota,SD,11910,SD03201,SD0320100,46,065,46065,local police department,"cities 10,000-24,999",west north central,non-suburban,8,4,4,7,1,3,4,1,4,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,4
Jerauld,1981,South Dakota,SD,2907,SD03600,SD0360000,46,073,46073,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,2,0,2,2,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Jones,1981,South Dakota,SD,1447,SD03700,SD0370000,46,075,46075,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,4,2,2,4,0,2,2,0,2,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
Kingsbury,1981,South Dakota,SD,6653,SD03800,SD0380000,46,077,46077,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lake,1981,South Dakota,SD,4532,SD03900,SD0390000,46,079,46079,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madison,1981,South Dakota,SD,6184,SD03901,SD0390100,46,079,46079,local police department,"cities 2,500-9,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawrence,1981,South Dakota,SD,6735,SD04000,SD0400000,46,081,46081,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,14,12,2,14,0,12,2,0,2,0,0,0,0,0,2,3,2,0,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,1,0,0,1
Deadwood,1981,South Dakota,SD,2024,SD04001,SD0400100,46,081,46081,local police department,"cities under 2,500",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lead,1981,South Dakota,SD,4314,SD04002,SD0400200,46,081,46081,local police department,"cities 2,500-9,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spearfish,1981,South Dakota,SD,5227,SD04003,SD0400300,46,081,46081,local police department,"cities 2,500-9,999",west north central,non-suburban,9,8,1,9,0,8,1,0,1,0,0,1,0,0,0,0,2,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0
Lincoln,1981,South Dakota,SD,11170,SD04100,SD0410000,46,083,46083,sheriffs office,"non-msa cnty 10,000-24,999",west north central,non-suburban,3,2,1,3,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
Lyman,1981,South Dakota,SD,3835,SD04200,SD0420000,46,085,46085,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,5,4,1,5,0,4,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0
Marshall,1981,South Dakota,SD,5385,SD04500,SD0450000,46,091,46091,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sturgis,1981,South Dakota,SD,5158,SD04601,SD0460100,46,093,46093,local police department,"cities 2,500-9,999",west north central,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Miner,1981,South Dakota,SD,3724,SD04800,SD0480000,46,097,46097,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Minnehaha,1981,South Dakota,SD,28901,SD04900,SD0490000,46,099,46099,sheriffs office,"msa cnty 25,000-99,999",west north central,suburban,37,30,7,32,5,25,7,5,7,0,1,2,2,2,0,5,2,0,3,1,3,0,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,28,1,0,1,7,0,0,0
Sioux Falls,1981,South Dakota,SD,80609,SD04902,SD0490200,46,099,46099,local police department,"cities 50,000-99,999",west north central,non-suburban,48,14,34,44,4,12,32,2,32,0,1,15,6,7,3,2,0,1,2,1,1,1,0,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,0,0,0,30,0,0,4
Moody,1981,South Dakota,SD,6651,SD05000,SD0500000,46,101,46101,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pennington,1981,South Dakota,SD,23801,SD05100,SD0510000,46,103,46103,sheriffs office,"non-msa cnty 10,000-24,999",west north central,non-suburban,6,4,2,6,0,4,2,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,2
Rapid City,1981,South Dakota,SD,46124,SD05101,SD0510100,46,103,46103,local police department,"cities 25,000-49,999",west north central,non-suburban,25,9,16,23,2,7,16,2,16,0,0,1,5,4,6,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,7,13,0,0,3
Potter,1981,South Dakota,SD,3669,SD05300,SD0530000,46,107,46107,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sanborn,1981,South Dakota,SD,3191,SD05500,SD0550000,46,111,46111,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Spink,1981,South Dakota,SD,6172,SD05700,SD0570000,46,115,46115,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Stanley,1981,South Dakota,SD,750,SD05800,SD0580000,46,117,46117,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fort Pierre,1981,South Dakota,SD,1780,SD05801,SD0580100,46,117,46117,local police department,"cities under 2,500",west north central,non-suburban,3,0,3,3,0,0,3,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sully,1981,South Dakota,SD,1982,SD05900,SD0590000,46,119,46119,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripp,1981,South Dakota,SD,10974,SD06100,SD0610000,46,123,46123,sheriffs office,"non-msa cnty 10,000-24,999",west north central,non-suburban,2,0,2,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Turner,1981,South Dakota,SD,9217,SD06200,SD0620000,46,125,46125,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Union,1981,South Dakota,SD,10695,SD06300,SD0630000,46,127,46127,sheriffs office,"non-msa cnty 10,000-24,999",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobridge,1981,South Dakota,SD,4137,SD06401,SD0640100,46,129,46129,local police department,"cities 2,500-9,999",west north central,non-suburban,3,2,1,2,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
Yankton,1981,South Dakota,SD,6909,SD06600,SD0660000,46,135,46135,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,3,3,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
Aurora,1982,South Dakota,SD,3629,SD00100,SD0010000,46,003,46003,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beadle,1982,South Dakota,SD,6235,SD00200,SD0020000,46,005,46005,sheriffs office,"non-msa cnty under 10,000",west north central,non-suburban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
